property_type,place,area,furnishing_details,society,bedrooms,bathroom,balcony,price_per_sqft,price,latitude,longitude
flat,vasna,750.0,semi-furnished,rajyash reeva,3,3.0,1.0,8800.0,0.66,23.0020055,72.5472413
flat,amraiwadi,1199.0,furnished,,2,2.0,1.0,3419.0,0.41,23.0057574,72.6269822
flat,nava vadaj,1170.0,semi-furnished,,2,2.0,1.0,6410.0,0.75,23.0682238,72.5640995
flat,vastral,696.0,unfurnished,,1,2.0,1.0,3446.0,0.24,22.9948656,72.6624431
flat,gota,650.0,semi-furnished,vir savrkar heights 2,2,2.0,1.0,6923.0,0.45,23.1010002,72.5408363
flat,south bopal,1433.0,semi-furnished,orchid pride,3,3.0,1.0,5234.0,0.75,23.02353855,72.47052697610516
flat,sarkhej gandhinagar highway,1969.0,semi-furnished,,3,3.0,1.0,4773.0,0.94,23.054317424033545,72.51923073752492
flat,saraspur,1640.0,unfurnished,,3,3.0,1.0,5794.0,0.95,23.03184890638064,72.61007727720957
flat,vinzol,1980.0,semi-furnished,shree radhe heights,3,3.0,1.0,2576.0,0.51,22.950192635751243,72.64612995045096
flat,new mani nagar narolgam,1080.0,unfurnished,laxmi nivas,2,2.0,1.0,2963.0,0.32,22.95841662009768,72.59246586500637
flat,hathijan,1140.0,unfurnished,shubhmilan radhe hills,2,2.0,1.0,2807.0,0.32,22.9411139,72.6674473
flat,hebatpur,9295.0,unfurnished,,5,6.0,1.0,10651.0,9.9,22.1398631,72.1004929
flat,naranpura,1665.0,unfurnished,,3,3.0,1.0,7207.0,1.2,23.0567133,72.5508575
flat,memnagar,1400.0,unfurnished,,2,2.0,1.0,6786.0,0.95,23.0516973,72.535169
flat,jivraj park,810.0,unfurnished,,2,1.0,1.0,5926.0,0.48,23.0063315,72.536517
flat,vastral,1125.0,unfurnished,,2,2.0,1.0,3200.0,0.36,22.9948656,72.6624431
flat,bopal,1050.0,unfurnished,,3,2.0,1.0,6857.0,0.72,23.02353855,72.47052697610516
flat,navrangpura,2250.0,unfurnished,,3,4.0,1.0,7200.0,1.62,23.0359998,72.5643429
flat,navrangpura,1890.0,unfurnished,,3,3.0,1.0,6349.0,1.2,23.0359998,72.5643429
flat,motera,1710.0,unfurnished,,3,3.0,1.0,4795.0,0.82,23.0917717,72.59733447335586
flat,sughad,999.0,semi-furnished,,2,2.0,1.0,4705.0,0.47,23.12088209671165,72.63156171985149
flat,narolgam,3585.0,unfurnished,,4,4.0,1.0,7392.0,2.65,22.961952739461708,72.58467437700327
flat,bopal ghuma road,1035.0,semi-furnished,,2,2.0,1.0,4348.0,0.45,23.030364685121512,72.45322627038814
flat,shela,1050.0,unfurnished,airan sun shela one,2,2.0,1.0,4952.0,0.52,23.0108213,72.44271186959236
flat,vastral,729.0,furnished,,1,1.0,1.0,3429.0,0.25,22.9948656,72.6624431
flat,ambli,1750.0,unfurnished,serene elegancy,3,3.0,1.0,6000.0,1.05,23.02871785,72.48164295008098
flat,gota,1215.0,semi-furnished,,2,2.0,1.0,4444.0,0.54,23.1010002,72.5408363
flat,narolgam,702.0,unfurnished,,1,1.0,1.0,2564.0,0.18,22.961952739461708,72.58467437700327
flat,chandkheda,1050.0,furnished,,2,2.0,1.0,3810.0,0.4,23.1100643,72.5811205
flat,chandkheda,666.0,unfurnished,,1,1.0,1.0,4955.0,0.33,23.1100643,72.5811205
flat,science city,1215.0,furnished,,2,2.0,2.0,6420.0,0.78,23.077854,72.49479798780331
flat,new ranip,1602.0,furnished,,3,3.0,1.0,4744.0,0.76,23.092529,72.561323
flat,narolgam,1188.0,semi-furnished,,2,3.0,1.0,2778.0,0.33,22.961952739461708,72.58467437700327
flat,narolgam,1150.0,semi-furnished,om pratham paradise,2,2.0,1.0,2870.0,0.33,22.961952739461708,72.58467437700327
flat,vasna,1035.0,unfurnished,,2,2.0,1.0,6087.0,0.63,23.0020055,72.5472413
flat,tragad,1647.0,semi-furnished,,3,2.0,1.0,4614.0,0.76,23.1283467,72.558657
flat,narolgam,1250.0,unfurnished,,2,2.0,1.0,2800.0,0.35,22.961952739461708,72.58467437700327
flat,maninagar,2010.0,unfurnished,,3,2.0,1.0,5970.0,1.2,22.9986596,72.6114013
flat,jagatpur,1730.0,unfurnished,,3,3.0,1.0,5723.0,0.99,23.09916113959176,72.5517012504195
flat,shela,1436.0,unfurnished,swati chrysantha,3,3.0,1.0,5153.0,0.74,23.0108213,72.44271186959236
flat,shilaj,1550.0,unfurnished,,3,3.0,1.0,5806.0,0.9,23.0544372,72.4720756
flat,gota,3600.0,furnished,,4,3.0,1.0,7778.0,2.8,23.1010002,72.5408363
flat,vasna,837.0,unfurnished,,2,2.0,1.0,7168.0,0.6,23.0020055,72.5472413
flat,nikol,2340.0,furnished,,3,3.0,1.0,5171.0,1.21,23.0589329,72.6718736720388
flat,sardar patel ring road,2425.0,furnished,sun sky park,4,4.0,1.0,8660.0,2.1,22.96754445,72.66035875
flat,ghodasar,1075.0,unfurnished,,2,2.0,3.0,4838.0,0.52,22.99124285,72.61642315668566
flat,gota,1233.0,furnished,,2,2.0,1.0,4866.0,0.6,23.1010002,72.5408363
flat,shela,1213.0,unfurnished,sun footprints,2,2.0,1.0,4204.0,0.51,23.0108213,72.44271186959236
flat,ambli,2916.0,unfurnished,akshar ocean pearl,4,4.0,2.0,6173.0,1.8,23.02871785,72.48164295008098
flat,shilaj,1760.0,unfurnished,sharanya altura,3,3.0,1.0,4659.0,0.82,23.0544372,72.4720756
flat,south bopal,1500.0,semi-furnished,aaravi 156,3,3.0,3.0,4667.0,0.7,23.02353855,72.47052697610516
flat,ghodasar,1080.0,furnished,mangleshwar mahadev,2,2.0,2.0,6019.0,0.65,22.99124285,72.61642315668566
flat,vejalpur,1076.0,furnished,shaunak apartments,2,2.0,1.0,5112.0,0.55,23.0069372,72.5208415
flat,navrangpura,3330.0,unfurnished,,4,4.0,1.0,7508.0,2.5,23.0359998,72.5643429
flat,hirawadi,3200.0,furnished,suryarath appartment,4,4.0,1.0,4062.0,1.3,23.04647757738752,72.63653037151012
flat,ambli,1750.0,unfurnished,aashray aurum,3,3.0,2.0,4686.0,0.82,23.02871785,72.48164295008098
flat,tp 85,750.0,unfurnished,,1,1.0,1.0,2400.0,0.18,22.984017959236706,72.50987833287572
flat,vastrapur,3330.0,semi-furnished,project vastrapur,4,5.0,3.0,7958.0,2.65,23.0400861,72.5290418
flat,sardar patel ring road,2013.0,furnished,orchid legacy,3,3.0,1.0,7700.0,1.55,22.96754445,72.66035875
flat,ambli,3222.0,unfurnished,ayaan,4,5.0,1.0,9250.0,2.98,23.02871785,72.48164295008098
flat,shela,2598.0,unfurnished,,3,3.0,1.0,6774.0,1.76,23.0108213,72.44271186959236
flat,maninagar,800.0,unfurnished,,2,2.0,1.0,4375.0,0.35,22.9986596,72.6114013
flat,kathwada,1431.0,unfurnished,,3,3.0,1.0,4472.0,0.64,23.03291725,72.68306226125398
flat,naranpura,1665.0,semi-furnished,,3,3.0,1.0,7508.0,1.25,23.0567133,72.5508575
flat,shela,1701.0,unfurnished,,3,3.0,1.0,4703.0,0.8,23.0108213,72.44271186959236
flat,gota,1985.0,furnished,,3,3.0,1.0,6297.0,1.25,23.1010002,72.5408363
flat,satellite,1864.0,furnished,indraprasth 6,3,3.0,1.0,12071.0,2.25,23.027602360651706,72.52116979489662
flat,shela,1475.0,unfurnished,orchid sky,3,3.0,1.0,4881.0,0.72,23.0108213,72.44271186959236
flat,shilaj,1760.0,unfurnished,sunflower,3,3.0,1.0,5511.0,0.97,23.0544372,72.4720756
flat,sola,3015.0,furnished,skyline apartment,4,4.0,1.0,7794.0,2.35,23.069237,72.5111307
flat,thaltej,3400.0,furnished,,4,4.0,1.0,10294.0,3.5,23.0485393,72.511742
flat,memnagar,1305.0,furnished,,3,3.0,1.0,6897.0,0.9,23.0516973,72.535169
flat,gota,1179.0,furnished,,2,2.0,3.0,0.0,0.55,23.1010002,72.5408363
flat,lambha,1035.0,unfurnished,abhilashha residency phase 2,2,2.0,2.0,3092.0,0.32,22.9317728,72.5749418
flat,south bopal,1440.0,unfurnished,aaryan gloria,3,3.0,1.0,4306.0,0.62,23.02353855,72.47052697610516
flat,thaltej,2510.0,furnished,maple tree garden homes,3,3.0,1.0,11952.0,3.0,23.0485393,72.511742
flat,south bopal,1850.0,furnished,garden residency 3,3,3.0,1.0,5135.0,0.95,23.02353855,72.47052697610516
flat,shahibag,1455.0,semi-furnished,sankalp eternity,3,3.0,1.0,6186.0,0.9,23.05750541321643,72.59468425050397
flat,bopal,2300.0,unfurnished,saanvi nirman spectra,3,3.0,1.0,6087.0,1.4,23.02353855,72.47052697610516
flat,shela,1492.0,unfurnished,sun atmosphere,3,3.0,1.0,4491.0,0.67,23.0108213,72.44271186959236
flat,jagatpur,820.0,unfurnished,sun rising homes,2,1.0,1.0,5610.0,0.46,23.09916113959176,72.5517012504195
flat,south bopal,1746.0,semi-furnished,siddhi aarohi elegance,3,3.0,1.0,4296.0,0.75,23.02353855,72.47052697610516
flat,bhadaj,1220.0,unfurnished,shree ram avadh highland,3,3.0,3.0,8197.0,1.0,23.0868734,72.4835036
flat,sentossa greenland,1683.0,unfurnished,shypram parisar,2,3.0,1.0,4456.0,0.75,23.10334339958805,72.49373051289206
flat,sardar patel ring road,3269.0,unfurnished,orchid legacy,4,4.0,1.0,5200.0,1.7,22.96754445,72.66035875
flat,motera,1800.0,semi-furnished,,3,3.0,1.0,4889.0,0.88,23.0917717,72.59733447335586
flat,sarkhej gandhinagar highway,1372.0,furnished,eden godrej garden city,3,3.0,3.0,5466.0,0.75,23.054317424033545,72.51923073752492
flat,paldi,1464.0,furnished,,3,3.0,1.0,8197.0,1.2,23.0145531,72.5635432
flat,bopal,1800.0,unfurnished,,3,3.0,1.0,4000.0,0.72,23.02353855,72.47052697610516
flat,naranpura,3663.0,unfurnished,,4,4.0,1.0,4368.0,1.6,23.0567133,72.5508575
flat,science city road,3267.0,unfurnished,aurum legacy,4,4.0,1.0,8907.0,2.91,23.079659718759768,72.5007926976485
flat,shela,1500.0,unfurnished,vishwanath samam,3,3.0,1.0,5800.0,0.87,23.0108213,72.44271186959236
flat,godhavi,2800.0,unfurnished,turquoise grandeur,4,4.0,2.0,5000.0,1.4,23.0233196,72.4087089
flat,kk nagar,1215.0,furnished,arjun exotica,2,2.0,1.0,5350.0,0.65,23.0264444,72.5120935
flat,science city,3015.0,furnished,blossom luxuria,4,3.0,1.0,7794.0,2.35,23.077854,72.49479798780331
flat,ambli bopal road,4750.0,unfurnished,altius viitor,4,5.0,1.0,9368.0,4.45,23.02755966725296,72.50430922375548
flat,navrangpura,1550.0,unfurnished,,3,2.0,1.0,5484.0,0.85,23.0359998,72.5643429
flat,ghuma,1600.0,unfurnished,visva kunj nest,3,3.0,1.0,4125.0,0.66,23.0295113,72.4506006
flat,shilaj,1743.0,unfurnished,sharanya altura,3,3.0,1.0,5737.0,1.0,23.0544372,72.4720756
flat,satellite,2320.0,unfurnished,ratnaakar pristine,3,3.0,1.0,9526.0,2.21,23.027602360651706,72.52116979489662
flat,shela,7066.0,unfurnished,riviera palacio,4,4.0,3.0,5986.0,4.23,23.0108213,72.44271186959236
flat,motera,3045.0,furnished,sangath pearl,4,4.0,2.0,0.0,2.6,23.0917717,72.59733447335586
flat,science city,6030.0,unfurnished,anamaya,5,5.0,2.0,6998.0,4.22,23.077854,72.49479798780331
flat,gulbai tekra,5250.0,unfurnished,,4,4.0,1.0,7143.0,3.75,23.0265739,72.5489628
flat,chandlodiya,765.0,unfurnished,ghanshyam complex,1,1.0,1.0,4575.0,0.35,23.0751633,72.5440359
flat,gota,1125.0,semi-furnished,icb flora,2,2.0,1.0,4711.0,0.53,23.1010002,72.5408363
flat,south bopal,1548.0,semi-furnished,garden residency 1,3,3.0,1.0,5814.0,0.9,23.02353855,72.47052697610516
flat,gota,1260.0,semi-furnished,diva heights,2,2.0,1.0,4365.0,0.55,23.1010002,72.5408363
flat,naroda,5499.0,unfurnished,,5,5.0,2.0,3819.0,2.1,23.0732586,72.6508299
flat,narolgam,1500.0,furnished,,2,2.0,2.0,3000.0,0.45,22.961952739461708,72.58467437700327
flat,godhavi,4550.0,unfurnished,skydeck serene,5,5.0,3.0,3846.0,1.75,23.0233196,72.4087089
flat,jashoda nagar,431.0,unfurnished,,1,1.0,2.0,6038.0,0.26,22.98316024500863,72.6227490366106
flat,satellite,2900.0,unfurnished,,4,4.0,1.0,7759.0,2.25,23.027602360651706,72.52116979489662
flat,ambawadi,5000.0,furnished,2nd avenue,4,4.0,3.0,7000.0,3.5,23.0226117,72.5490834
flat,khokhra,1100.0,unfurnished,saujanya,3,2.0,1.0,3273.0,0.36,23.0008422,72.6186315
flat,narolgam,1118.0,unfurnished,,2,2.0,1.0,1968.0,0.22,22.961952739461708,72.58467437700327
flat,maninagar,2160.0,furnished,,3,3.0,1.0,6944.0,1.5,22.9986596,72.6114013
flat,nava naroda,1215.0,unfurnished,vega pushpam heights,2,2.0,1.0,3210.0,0.39,23.0687402,72.6734956
flat,satellite,2781.0,furnished,,3,3.0,1.0,8450.0,2.35,23.027602360651706,72.52116979489662
flat,nikol,936.0,semi-furnished,,2,2.0,1.0,3953.0,0.37,23.0589329,72.6718736720388
flat,shela,5040.0,unfurnished,riviera majestica,5,6.0,1.0,6190.0,3.12,23.0108213,72.44271186959236
flat,ambli,1750.0,unfurnished,,3,3.0,1.0,5314.0,0.93,23.02871785,72.48164295008098
flat,sardar patel ring road,1260.0,unfurnished,adira royal rejoice 2,2,2.0,2.0,0.0,0.36,22.96754445,72.66035875
flat,nikol,800.0,furnished,,3,3.0,1.0,11250.0,0.9,23.0589329,72.6718736720388
flat,thaltej,1655.0,semi-furnished,gala eternia,3,3.0,2.0,6949.0,1.15,23.0485393,72.511742
flat,satellite,7000.0,semi-furnished,,4,3.0,3.0,5857.0,4.1,23.027602360651706,72.52116979489662
flat,chandkheda,1350.0,unfurnished,,2,2.0,1.0,4741.0,0.64,23.1100643,72.5811205
flat,shela,3291.0,unfurnished,riviera aspire,4,4.0,1.0,6290.0,2.07,23.0108213,72.44271186959236
flat,satellite,2864.0,furnished,indraprasth 6,3,3.0,2.0,7856.0,2.25,23.027602360651706,72.52116979489662
flat,bopal,1485.0,furnished,,3,3.0,1.0,6397.0,0.95,23.02353855,72.47052697610516
flat,makarba,1752.0,furnished,orchid whitefield,3,3.0,2.0,7991.0,1.4,22.996342,72.5043085
flat,bopal,1460.0,semi-furnished,,3,2.0,1.0,5137.0,0.75,23.02353855,72.47052697610516
flat,vejalpur,2350.0,furnished,kala residency,3,3.0,2.0,6383.0,1.5,23.0069372,72.5208415
flat,shilaj,1530.0,unfurnished,,3,3.0,1.0,4902.0,0.75,23.0544372,72.4720756
flat,chandkheda,1828.0,unfurnished,,3,3.0,1.0,4923.0,0.9,23.1100643,72.5811205
flat,chandkheda,1298.0,unfurnished,vashikaa embark,2,2.0,1.0,3621.0,0.47,23.1100643,72.5811205
flat,vastrapur,1815.0,furnished,sheetal westpark residency,3,3.0,1.0,8815.0,1.6,23.0400861,72.5290418
flat,satellite,1080.0,furnished,sanjay tower,2,2.0,2.0,5741.0,0.62,23.027602360651706,72.52116979489662
flat,tragad,1332.0,unfurnished,anand ilyf,3,2.0,1.0,4129.0,0.55,23.1283467,72.558657
flat,motera,1206.0,semi-furnished,savvy solaris,2,2.0,2.0,5556.0,0.67,23.0917717,72.59733447335586
flat,hebatpur,3200.0,unfurnished,anantara abode,4,4.0,1.0,7656.0,2.45,22.1398631,72.1004929
flat,jagatpur,1282.0,unfurnished,adani atrius,2,2.0,1.0,4758.0,0.61,23.09916113959176,72.5517012504195
flat,satellite,1233.0,furnished,shanti apartment,2,2.0,2.0,5677.0,0.7,23.027602360651706,72.52116979489662
flat,thaltej,3330.0,semi-furnished,,4,4.0,4.0,4955.0,1.65,23.0485393,72.511742
flat,shela,2736.0,unfurnished,,3,3.0,2.0,5920.0,1.62,23.0108213,72.44271186959236
flat,naranpura,1395.0,semi-furnished,,3,3.0,2.0,6093.0,0.85,23.0567133,72.5508575
flat,iscon ambli road,3230.0,unfurnished,ayaan,4,4.0,1.0,9598.0,3.1,23.0281431589799,72.48584513298198
flat,drive in road,3487.0,unfurnished,swati symphony,4,4.0,2.0,7600.0,2.65,23.043209353033056,72.54824227938613
flat,koteshwar,4050.0,semi-furnished,,5,5.0,1.0,4444.0,1.8,23.1031355,72.60213153396268
flat,ambli,1761.0,unfurnished,,3,3.0,1.0,4656.0,0.82,23.02871785,72.48164295008098
flat,bopal,1737.0,unfurnished,,3,3.0,2.0,3627.0,0.63,23.02353855,72.47052697610516
flat,thaltej,5100.0,unfurnished,verantes,4,4.0,1.0,7843.0,4.0,23.0485393,72.511742
flat,bodakdev,3500.0,furnished,,4,4.0,4.0,7143.0,2.5,23.0445921,72.517344
flat,bopal,1850.0,unfurnished,,3,3.0,1.0,4865.0,0.9,23.02353855,72.47052697610516
flat,satellite,2070.0,unfurnished,ratnakar flat,3,3.0,1.0,9662.0,2.0,23.027602360651706,72.52116979489662
flat,satellite,3800.0,unfurnished,skydeck prive,4,4.0,1.0,9211.0,3.5,23.027602360651706,72.52116979489662
flat,shela,2825.0,unfurnished,hr eliseo,4,4.0,1.0,5133.0,1.45,23.0108213,72.44271186959236
flat,bhadaj,2732.0,unfurnished,samatva amaryllis,3,3.0,1.0,5600.0,1.53,23.0868734,72.4835036
flat,ghuma,1240.0,unfurnished,akshar elite,2,2.0,1.0,3710.0,0.46,23.0295113,72.4506006
flat,zundal,1265.0,semi-furnished,piosh angan,3,3.0,3.0,6324.0,0.8,23.13683247097441,72.58325451559396
flat,gota,2450.0,furnished,olive greens,3,3.0,1.0,5102.0,1.25,23.1010002,72.5408363
flat,thaltej,2400.0,semi-furnished,maple tree garden homes,3,4.0,2.0,9375.0,2.25,23.0485393,72.511742
flat,sardar patel ring road,1285.0,semi-furnished,sorrel apartments,2,2.0,1.0,3735.0,0.48,22.96754445,72.66035875
flat,south bopal,1450.0,semi-furnished,kavisha celebration,3,3.0,2.0,4483.0,0.65,23.02353855,72.47052697610516
flat,new cg road,2300.0,unfurnished,,3,3.0,1.0,5217.0,1.2,23.1089092,72.5952869
flat,ranip,1080.0,furnished,vrundavan society,2,2.0,2.0,4352.0,0.47,23.0766234,72.5764197
flat,ghatlodiya,1460.0,semi-furnished,,3,3.0,2.0,5822.0,0.85,23.075569,72.549728
flat,chandkheda,1845.0,unfurnished,eden parmeshwar,3,2.0,1.0,0.0,0.73,23.1100643,72.5811205
flat,shela,1486.0,unfurnished,sheladia trinary,2,2.0,1.0,3700.0,0.55,23.0108213,72.44271186959236
flat,tragad,1899.0,unfurnished,parmeshwar nilayam,3,3.0,1.0,4213.0,0.8,23.1283467,72.558657
flat,vaishnodevi circle,1774.0,unfurnished,malabar exotica,3,3.0,1.0,6369.0,1.13,23.136343132120857,72.54237623802707
flat,shela,2598.0,unfurnished,riviera springs,3,3.0,1.0,7621.0,1.98,23.0108213,72.44271186959236
flat,ambawadi,3512.0,unfurnished,kala samartheshwar,4,4.0,1.0,7203.0,2.53,23.0226117,72.5490834
flat,satellite,3200.0,furnished,aryavrat heights,4,4.0,1.0,9375.0,3.0,23.027602360651706,72.52116979489662
flat,south bopal,1450.0,semi-furnished,mahadev elegance,3,3.0,1.0,4897.0,0.71,23.02353855,72.47052697610516
flat,gulbai tekra,3150.0,unfurnished,panchavati society,4,4.0,3.0,7937.0,2.5,23.0265739,72.5489628
flat,shela,2013.0,semi-furnished,orchid legacy,3,3.0,1.0,6657.0,1.34,23.0108213,72.44271186959236
flat,satellite,4300.0,furnished,scarlet heights,5,5.0,2.0,9256.0,3.98,23.027602360651706,72.52116979489662
flat,motera,1404.0,semi-furnished,,3,2.0,2.0,4274.0,0.6,23.0917717,72.59733447335586
flat,prahlad nagar,4500.0,unfurnished,,4,4.0,1.0,10000.0,4.5,22.999936851111823,72.50501110255662
flat,gota,1962.0,furnished,arise western,3,3.0,2.0,7390.0,1.45,23.1010002,72.5408363
flat,new ranip,1710.0,unfurnished,devdutt residency,3,3.0,3.0,4561.0,0.78,23.092529,72.561323
flat,gota,3294.0,unfurnished,aristo the opus and aatmantan,4,4.0,1.0,11081.0,3.65,23.1010002,72.5408363
flat,jodhpur,1575.0,furnished,vraj vihar 4,3,3.0,1.0,8571.0,1.35,23.0169268,72.5204317
flat,bopal,1789.0,unfurnished,,3,3.0,1.0,3800.0,0.68,23.02353855,72.47052697610516
flat,south bopal,1500.0,unfurnished,saanvi nirman estella,3,3.0,1.0,4666.0,0.7,23.02353855,72.47052697610516
flat,thaltej,1900.0,semi-furnished,adhisthan apartments thaltej,3,2.0,1.0,9211.0,1.75,23.0485393,72.511742
flat,naranpura,1672.0,unfurnished,satyam skyline 2,3,3.0,1.0,5502.0,0.92,23.0567133,72.5508575
flat,gota,1836.0,furnished,,3,3.0,2.0,5991.0,1.1,23.1010002,72.5408363
flat,ramdev nagar,1080.0,unfurnished,,2,2.0,2.0,5093.0,0.55,23.0264444,72.5120935
flat,nigam nagar,1863.0,furnished,ishan heights,3,3.0,1.0,4831.0,0.9,23.11584737446477,72.59605814581023
flat,iscon ambli road,5881.0,unfurnished,seventy,4,4.0,1.0,11903.0,7.0,23.0281431589799,72.48584513298198
flat,shela,3538.0,furnished,riviera elite,4,5.0,1.0,9893.0,3.5,23.0108213,72.44271186959236
flat,paldi,1950.0,unfurnished,merlin orion,3,3.0,2.0,5897.0,1.15,23.0145531,72.5635432
flat,thaltej shilaj road,3700.0,unfurnished,swati crimson,4,5.0,1.0,10135.0,3.75,23.05261461922038,72.48171560438053
flat,vastrapur,2415.0,furnished,sheetal westpark residency,4,4.0,2.0,9317.0,2.25,23.0400861,72.5290418
flat,chandkheda,2007.0,semi-furnished,sai simran residency,3,3.0,2.0,5232.0,1.05,23.1100643,72.5811205
flat,shilaj,1548.0,unfurnished,samsarjan shilaj homes,3,3.0,1.0,5620.0,0.87,23.0544372,72.4720756
flat,amraiwadi,450.0,semi-furnished,,3,2.0,1.0,8000.0,0.36,23.0057574,72.6269822
flat,chandkheda,2223.0,unfurnished,shiv habitat,3,3.0,2.0,4723.0,1.05,23.1100643,72.5811205
flat,gota,1730.0,semi-furnished,savvy swaraaj sports living,3,3.0,1.0,5491.0,0.95,23.1010002,72.5408363
flat,south bopal,2800.0,unfurnished,gala swing,4,4.0,1.0,6607.0,1.85,23.02353855,72.47052697610516
flat,shilaj,1758.0,unfurnished,aaravi 119,3,3.0,1.0,4550.0,0.8,23.0544372,72.4720756
flat,narolgam,742.0,unfurnished,karnavati 3,1,1.0,1.0,2695.0,0.2,22.961952739461708,72.58467437700327
flat,jivraj park,522.0,unfurnished,,1,1.0,1.0,4789.0,0.25,23.0063315,72.536517
flat,shela,1760.0,unfurnished,sacred shivansh,3,3.0,1.0,3693.0,0.65,23.0108213,72.44271186959236
flat,shantigram,2370.0,unfurnished,green view,3,3.0,1.0,6118.0,1.45,23.16040095,72.542511078472
flat,maninagar,2000.0,furnished,,3,3.0,1.0,6750.0,1.35,22.9986596,72.6114013
flat,satellite,2312.0,unfurnished,ratnaakar pristine,3,3.0,1.0,8000.0,1.85,23.027602360651706,72.52116979489662
flat,jagatpur,550.0,unfurnished,sun rising homes,1,1.0,1.0,5818.0,0.32,23.09916113959176,72.5517012504195
flat,chandkheda,2700.0,unfurnished,devpriya,3,3.0,2.0,5000.0,1.35,23.1100643,72.5811205
flat,south bopal,3300.0,unfurnished,the canvas,4,4.0,2.0,4000.0,1.32,23.02353855,72.47052697610516
flat,shela,714.0,unfurnished,aakash residency,1,2.0,1.0,4622.0,0.33,23.0108213,72.44271186959236
flat,gota,1125.0,unfurnished,shripad residency,2,2.0,1.0,5156.0,0.58,23.1010002,72.5408363
flat,jagatpur,1510.0,unfurnished,,3,3.0,1.0,6159.0,0.93,23.09916113959176,72.5517012504195
flat,chandkheda,855.0,semi-furnished,,1,1.0,1.0,4094.0,0.35,23.1100643,72.5811205
flat,shela,1478.0,furnished,orchid sky,3,3.0,2.0,6089.0,0.9,23.0108213,72.44271186959236
flat,sarkhej gandhinagar highway,1550.0,unfurnished,godrej garden city carmel tower,3,3.0,2.0,4774.0,0.74,23.054317424033545,72.51923073752492
flat,gota,2223.0,unfurnished,satyamev serene,3,3.0,1.0,6523.0,1.45,23.1010002,72.5408363
flat,nikol,1575.0,unfurnished,,3,3.0,1.0,3238.0,0.51,23.0589329,72.6718736720388
flat,bopal,1053.0,unfurnished,garden paradise,2,2.0,1.0,4084.0,0.43,23.02353855,72.47052697610516
flat,sola,2475.0,furnished,serenity lavish,3,3.0,1.0,9495.0,2.35,23.069237,72.5111307
flat,zundal,1566.0,semi-furnished,kadamb greens,3,3.0,3.0,4215.0,0.66,23.13683247097441,72.58325451559396
flat,shela,2013.0,unfurnished,orchid legacy,3,3.0,1.0,6359.0,1.28,23.0108213,72.44271186959236
flat,gurukul,1170.0,furnished,vishwa residency,2,2.0,2.0,7265.0,0.85,23.0457058,72.5268056
flat,bopal,1485.0,furnished,lalbhai khodiyar upvan,3,3.0,2.0,6061.0,0.9,23.02353855,72.47052697610516
flat,vaishnodevi circle,2165.0,furnished,shree balaji wind park,3,3.0,1.0,5081.0,1.1,23.136343132120857,72.54237623802707
flat,tragad road,738.0,unfurnished,,1,1.0,1.0,4065.0,0.3,23.122576518900644,72.56012978479437
flat,bopal,1503.0,unfurnished,palash residences,3,3.0,1.0,4990.0,0.75,23.02353855,72.47052697610516
flat,motera,1260.0,furnished,motera chs,2,2.0,2.0,5397.0,0.68,23.0917717,72.59733447335586
flat,vejalpur,1843.0,furnished,sivanta apartments,3,3.0,1.0,4721.0,0.87,23.0069372,72.5208415
flat,thaltej,1250.0,semi-furnished,suvas apartments,2,2.0,2.0,5600.0,0.7,23.0485393,72.511742
flat,vaishnodevi circle,1485.0,semi-furnished,,3,3.0,2.0,5387.0,0.8,23.136343132120857,72.54237623802707
flat,vaishnodevi circle,1215.0,unfurnished,s g shiv ganesh,2,2.0,1.0,6173.0,0.75,23.136343132120857,72.54237623802707
flat,gurukul,1935.0,furnished,,3,3.0,2.0,7235.0,1.4,23.0457058,72.5268056
flat,shela,1436.0,furnished,,3,3.0,1.0,6267.0,0.9,23.0108213,72.44271186959236
